        BT    Band20    Band21    Band22    Band23    Band24    Band25    Band27    Band28    Band29    Band31    Band32    Band33    Band34    Band35    Band36
     281.4   0.21532   0.32329   0.31075   0.36566   0.72426   0.80142   4.40401   5.28586   6.58926   7.14580   6.83733   6.22623   6.06279   5.94302   5.79405
     281.5   0.21635   0.32476   0.31217   0.36730   0.72720   0.80462   4.41583   5.29895   6.60333   7.15771   6.84782   6.23489   6.07104   5.95098   5.80167
     281.6   0.21738   0.32624   0.31360   0.36894   0.73016   0.80784   4.42767   5.31206   6.61743   7.16963   6.85831   6.24355   6.07930   5.95896   5.80931
     281.7   0.21842   0.32772   0.31503   0.37060   0.73312   0.81107   4.43953   5.32520   6.63155   7.18157   6.86881   6.25222   6.08757   5.96694   5.81695
     281.8   0.21946   0.32921   0.31647   0.37225   0.73609   0.81430   4.45142   5.33835   6.64568   7.19351   6.87932   6.26090   6.09583   5.97492   5.82459
     281.9   0.22050   0.33071   0.31792   0.37392   0.73908   0.81755   4.46333   5.35153   6.65984   7.20547   6.88984   6.26958   6.10411   5.98291   5.83224
     282.0   0.22155   0.33221   0.31937   0.37559   0.74207   0.82081   4.47527   5.36474   6.67402   7.21744   6.90037   6.27827   6.11239   5.99090   5.83989
     282.1   0.22261   0.33371   0.32082   0.37726   0.74508   0.82408   4.48723   5.37797   6.68821   7.22942   6.91091   6.28697   6.12067   5.99890   5.84755
     282.2   0.22367   0.33523   0.32229   0.37895   0.74809   0.82736   4.49921   5.39122   6.70243   7.24141   6.92145   6.29567   6.12897   6.00691   5.85521
     282.3   0.22473   0.33674   0.32375   0.38064   0.75111   0.83065   4.51121   5.40449   6.71667   7.25341   6.93201   6.30437   6.13726   6.01492   5.86288
     282.4   0.22579   0.33827   0.32522   0.38233   0.75415   0.83396   4.52324   5.41779   6.73093   7.26543   6.94257   6.31309   6.14557   6.02293   5.87055
     282.5   0.22686   0.33980   0.32670   0.38403   0.75719   0.83727   4.53530   5.43111   6.74521   7.27745   6.95315   6.32181   6.15387   6.03095   5.87823
     282.6   0.22794   0.34133   0.32819   0.38574   0.76025   0.84059   4.54737   5.44445   6.75950   7.28949   6.96373   6.33053   6.16219   6.03898   5.88591
     282.7   0.22902   0.34288   0.32968   0.38745   0.76331   0.84393   4.55947   5.45782   6.77382   7.30154   6.97432   6.33926   6.17051   6.04701   5.89360
     282.8   0.23010   0.34442   0.33117   0.38918   0.76639   0.84727   4.57160   5.47121   6.78816   7.31360   6.98492   6.34800   6.17883   6.05505   5.90129
     282.9   0.23119   0.34598   0.33267   0.39090   0.76947   0.85063   4.58374   5.48463   6.80252   7.32567   6.99552   6.35675   6.18716   6.06309   5.90898
     283.0   0.23228   0.34754   0.33418   0.39264   0.77256   0.85400   4.59592   5.49806   6.81690   7.33775   7.00614   6.36550   6.19550   6.07114   5.91669
     283.1   0.23338   0.34910   0.33569   0.39438   0.77567   0.85737   4.60811   5.51152   6.83130   7.34985   7.01677   6.37425   6.20384   6.07919   5.92439
     283.2   0.23448   0.35067   0.33721   0.39612   0.77879   0.86076   4.62033   5.52501   6.84572   7.36196   7.02740   6.38302   6.21219   6.08725   5.93210
     283.3   0.23559   0.35225   0.33873   0.39788   0.78191   0.86416   4.63257   5.53852   6.86016   7.37408   7.03805   6.39178   6.22054   6.09531   5.93982
     283.4   0.23670   0.35383   0.34026   0.39964   0.78505   0.86757   4.64484   5.55205   6.87462   7.38621   7.04870   6.40056   6.22890   6.10338   5.94754
     283.5   0.23781   0.35542   0.34180   0.40140   0.78819   0.87100   4.65713   5.56560   6.88910   7.39835   7.05936   6.40934   6.23726   6.11145   5.95527
     283.6   0.23893   0.35701   0.34334   0.40317   0.79135   0.87443   4.66944   5.57918   6.90361   7.41050   7.07003   6.41813   6.24563   6.11953   5.96300
     283.7   0.24006   0.35862   0.34489   0.40495   0.79452   0.87787   4.68178   5.59278   6.91813   7.42267   7.08071   6.42692   6.25401   6.12761   5.97073
     283.8   0.24118   0.36022   0.34644   0.40674   0.79770   0.88133   4.69414   5.60641   6.93267   7.43484   7.09139   6.43572   6.26239   6.13570   5.97847
     283.9   0.24232   0.36184   0.34800   0.40853   0.80088   0.88480   4.70653   5.62006   6.94723   7.44703   7.10209   6.44452   6.27078   6.14380   5.98622
     284.0   0.24345   0.36345   0.34957   0.41033   0.80408   0.88827   4.71894   5.63373   6.96182   7.45923   7.11280   6.45334   6.27917   6.15190   5.99397
     284.1   0.24459   0.36508   0.35114   0.41214   0.80729   0.89176   4.73137   5.64743   6.97642   7.47144   7.12351   6.46215   6.28757   6.16000   6.00173
     284.2   0.24574   0.36671   0.35271   0.41395   0.81051   0.89526   4.74383   5.66115   6.99104   7.48366   7.13423   6.47098   6.29597   6.16811   6.00949
     284.3   0.24689   0.36835   0.35430   0.41577   0.81374   0.89877   4.75631   5.67489   7.00569   7.49590   7.14496   6.47981   6.30438   6.17623   6.01725
     284.4   0.24805   0.36999   0.35589   0.41759   0.81698   0.90230   4.76881   5.68866   7.02035   7.50815   7.15570   6.48864   6.31279   6.18435   6.02502
     284.5   0.24921   0.37164   0.35748   0.41943   0.82023   0.90583   4.78134   5.70245   7.03504   7.52040   7.16645   6.49748   6.32121   6.19247   6.03279
     284.6   0.25037   0.37330   0.35908   0.42126   0.82350   0.90938   4.79390   5.71627   7.04974   7.53267   7.17721   6.50633   6.32964   6.20060   6.04057
     284.7   0.25154   0.37496   0.36069   0.42311   0.82677   0.91293   4.80648   5.73011   7.06447   7.54495   7.18798   6.51519   6.33807   6.20874   6.04836
     284.8   0.25271   0.37663   0.36230   0.42496   0.83005   0.91650   4.81908   5.74397   7.07922   7.55725   7.19876   6.52405   6.34651   6.21688   6.05615
     284.9   0.25389   0.37830   0.36392   0.42682   0.83335   0.92008   4.83170   5.75786   7.09398   7.56955   7.20954   6.53291   6.35495   6.22503   6.06394
     285.0   0.25508   0.37998   0.36555   0.42869   0.83665   0.92367   4.84435   5.77177   7.10877   7.58187   7.22033   6.54179   6.36340   6.23318   6.07174
     285.1   0.25626   0.38167   0.36718   0.43056   0.83997   0.92727   4.85703   5.78570   7.12358   7.59419   7.23114   6.55066   6.37185   6.24134   6.07954
     285.2   0.25746   0.38336   0.36881   0.43244   0.84329   0.93089   4.86973   5.79966   7.13841   7.60653   7.24195   6.55955   6.38031   6.24950   6.08735
     285.3   0.25865   0.38506   0.37046   0.43433   0.84663   0.93451   4.88245   5.81364   7.15326   7.61888   7.25277   6.56844   6.38878   6.25767   6.09516
     285.4   0.25985   0.38677   0.37211   0.43622   0.84998   0.93815   4.89520   5.82765   7.16813   7.63124   7.26360   6.57734   6.39725   6.26584   6.10298
     285.5   0.26106   0.38848   0.37376   0.43812   0.85334   0.94180   4.90797   5.84168   7.18302   7.64362   7.27443   6.58624   6.40572   6.27402   6.11081
     285.6   0.26227   0.39020   0.37542   0.44003   0.85671   0.94546   4.92077   5.85573   7.19793   7.65600   7.28528   6.59515   6.41420   6.28220   6.11863
     285.7   0.26349   0.39193   0.37709   0.44195   0.86009   0.94913   4.93359   5.86981   7.21286   7.66840   7.29613   6.60406   6.42269   6.29039   6.12647
     285.8   0.26471   0.39366   0.37877   0.44387   0.86348   0.95281   4.94644   5.88392   7.22781   7.68081   7.30700   6.61298   6.43118   6.29858   6.13430
     285.9   0.26593   0.39540   0.38045   0.44580   0.86688   0.95651   4.95931   5.89804   7.24279   7.69323   7.31787   6.62191   6.43968   6.30678   6.14215
     286.0   0.26717   0.39714   0.38214   0.44773   0.87030   0.96022   4.97220   5.91219   7.25778   7.70566   7.32875   6.63084   6.44819   6.31499   6.14999
     286.1   0.26840   0.39889   0.38383   0.44968   0.87372   0.96394   4.98512   5.92637   7.27279   7.71810   7.33964   6.63978   6.45670   6.32320   6.15784
     286.2   0.26964   0.40065   0.38553   0.45163   0.87716   0.96767   4.99806   5.94056   7.28783   7.73056   7.35054   6.64873   6.46521   6.33141   6.16570
     286.3   0.27089   0.40241   0.38723   0.45358   0.88061   0.97141   5.01103   5.95479   7.30288   7.74302   7.36145   6.65768   6.47373   6.33963   6.17356
     286.4   0.27214   0.40418   0.38895   0.45555   0.88406   0.97516   5.02402   5.96903   7.31796   7.75550   7.37237   6.66664   6.48226   6.34786   6.18143
     286.5   0.27339   0.40596   0.39067   0.45752   0.88753   0.97893   5.03704   5.98330   7.33306   7.76799   7.38329   6.67560   6.49079   6.35609   6.18930
     286.6   0.27465   0.40775   0.39239   0.45950   0.89101   0.98271   5.05008   5.99760   7.34817   7.78049   7.39423   6.68457   6.49933   6.36432   6.19718
     286.7   0.27592   0.40954   0.39412   0.46148   0.89451   0.98650   5.06315   6.01192   7.36331   7.79301   7.40517   6.69355   6.50787   6.37256   6.20506
     286.8   0.27718   0.41133   0.39586   0.46347   0.89801   0.99030   5.07624   6.02626   7.37847   7.80553   7.41612   6.70253   6.51642   6.38081   6.21294
     286.9   0.27846   0.41314   0.39761   0.46547   0.90152   0.99411   5.08936   6.04063   7.39365   7.81807   7.42708   6.71152   6.52497   6.38906   6.22083
     287.0   0.27974   0.41495   0.39936   0.46748   0.90505   0.99794   5.10250   6.05502   7.40885   7.83061   7.43805   6.72051   6.53353   6.39732   6.22873
     287.1   0.28102   0.41676   0.40111   0.46950   0.90859   1.00178   5.11566   6.06944   7.42407   7.84317   7.44903   6.72951   6.54209   6.40558   6.23663
     287.2   0.28231   0.41859   0.40288   0.47152   0.91213   1.00563   5.12885   6.08388   7.43931   7.85575   7.46002   6.73852   6.55066   6.41384   6.24453
     287.3   0.28361   0.42042   0.40465   0.47355   0.91569   1.00949   5.14207   6.09834   7.45458   7.86833   7.47102   6.74753   6.55924   6.42212   6.25244
     287.4   0.28491   0.42225   0.40642   0.47558   0.91926   1.01336   5.15531   6.11283   7.46986   7.88092   7.48202   6.75655   6.56782   6.43039   6.26036
     287.5   0.28621   0.42410   0.40821   0.47763   0.92285   1.01725   5.16857   6.12735   7.48516   7.89353   7.49303   6.76557   6.57641   6.43867   6.26827
     287.6   0.28752   0.42595   0.41000   0.47968   0.92644   1.02115   5.18186   6.14189   7.50049   7.90614   7.50406   6.77460   6.58500   6.44696   6.27620
     287.7   0.28884   0.42781   0.41179   0.48173   0.93005   1.02506   5.19518   6.15645   7.51583   7.91877   7.51509   6.78364   6.59360   6.45525   6.28413
     287.8   0.29016   0.42967   0.41360   0.48380   0.93366   1.02898   5.20852   6.17104   7.53120   7.93141   7.52613   6.79268   6.60220   6.46355   6.29206
     287.9   0.29148   0.43154   0.41541   0.48587   0.93729   1.03292   5.22188   6.18565   7.54659   7.94407   7.53718   6.80173   6.61081   6.47186   6.30000
     288.0   0.29281   0.43342   0.41722   0.48795   0.94093   1.03687   5.23527   6.20028   7.56200   7.95673   7.54823   6.81078   6.61943   6.48016   6.30794
     288.1   0.29415   0.43530   0.41905   0.49004   0.94458   1.04083   5.24869   6.21494   7.57742   7.96941   7.55930   6.81984   6.62805   6.48848   6.31589
     288.2   0.29549   0.43719   0.42088   0.49214   0.94825   1.04480   5.26213   6.22963   7.59287   7.98209   7.57038   6.82891   6.63667   6.49680   6.32384
     288.3   0.29683   0.43909   0.42271   0.49424   0.95192   1.04878   5.27559   6.24434   7.60835   7.99479   7.58146   6.83798   6.64530   6.50512   6.33180
     288.4   0.29818   0.44100   0.42456   0.49635   0.95561   1.05278   5.28908   6.25907   7.62384   8.00750   7.59255   6.84706   6.65394   6.51345   6.33976
     288.5   0.29954   0.44291   0.42641   0.49847   0.95931   1.05679   5.30260   6.27383   7.63935   8.02022   7.60365   6.85615   6.66258   6.52178   6.34773
     288.6   0.30090   0.44483   0.42826   0.50059   0.96302   1.06081   5.31614   6.28861   7.65488   8.03296   7.61476   6.86524   6.67123   6.53012   6.35570
     288.7   0.30227   0.44675   0.43013   0.50273   0.96674   1.06485   5.32970   6.30342   7.67044   8.04570   7.62588   6.87433   6.67988   6.53847   6.36368
     288.8   0.30364   0.44869   0.43200   0.50487   0.97047   1.06890   5.34329   6.31825   7.68601   8.05846   7.63701   6.88344   6.68854   6.54682   6.37166
     288.9   0.30502   0.45063   0.43388   0.50702   0.97422   1.07296   5.35691   6.33311   7.70161   8.07123   7.64815   6.89254   6.69721   6.55517   6.37965
     289.0   0.30640   0.45257   0.43576   0.50917   0.97797   1.07703   5.37055   6.34799   7.71722   8.08401   7.65929   6.90166   6.70588   6.56353   6.38764
     289.1   0.30779   0.45453   0.43765   0.51134   0.98174   1.08111   5.38422   6.36290   7.73286   8.09680   7.67045   6.91078   6.71455   6.57190   6.39563
     289.2   0.30918   0.45649   0.43955   0.51351   0.98552   1.08521   5.39791   6.37783   7.74852   8.10960   7.68161   6.91991   6.72323   6.58027   6.40363
     289.3   0.31058   0.45846   0.44145   0.51569   0.98932   1.08932   5.41163   6.39279   7.76420   8.12241   7.69278   6.92904   6.73192   6.58864   6.41164
     289.4   0.31198   0.46043   0.44337   0.51787   0.99312   1.09344   5.42537   6.40777   7.77990   8.13524   7.70396   6.93818   6.74061   6.59702   6.41965
     289.5   0.31339   0.46242   0.44529   0.52007   0.99694   1.09758   5.43914   6.42277   7.79562   8.14808   7.71515   6.94732   6.74931   6.60541   6.42766
     289.6   0.31480   0.46441   0.44721   0.52227   1.00077   1.10173   5.45293   6.43780   7.81137   8.16093   7.72635   6.95647   6.75801   6.61380   6.43568
     289.7   0.31622   0.46640   0.44914   0.52448   1.00461   1.10589   5.46675   6.45286   7.82713   8.17379   7.73756   6.96563   6.76672   6.62219   6.44371
     289.8   0.31765   0.46841   0.45108   0.52670   1.00846   1.11006   5.48060   6.46794   7.84292   8.18666   7.74877   6.97479   6.77543   6.63060   6.45174
     289.9   0.31908   0.47042   0.45303   0.52892   1.01233   1.11425   5.49447   6.48304   7.85872   8.19955   7.76000   6.98396   6.78415   6.63900   6.45977
     290.0   0.32052   0.47244   0.45498   0.53116   1.01620   1.11845   5.50836   6.49817   7.87455   8.21244   7.77123   6.99314   6.79288   6.64741   6.46781
     290.1   0.32196   0.47446   0.45695   0.53340   1.02009   1.12266   5.52228   6.51333   7.89040   8.22535   7.78247   7.00232   6.80161   6.65583   6.47585
     290.2   0.32340   0.47650   0.45891   0.53565   1.02400   1.12689   5.53623   6.52851   7.90627   8.23827   7.79372   7.01151   6.81034   6.66425   6.48390
     290.3   0.32486   0.47854   0.46089   0.53791   1.02791   1.13113   5.55020   6.54371   7.92216   8.25120   7.80498   7.02070   6.81909   6.67268   6.49195
     290.4   0.32631   0.48059   0.46287   0.54017   1.03184   1.13538   5.56420   6.55894   7.93807   8.26414   7.81625   7.02990   6.82783   6.68111   6.50001
     290.5   0.32778   0.48264   0.46486   0.54245   1.03577   1.13965   5.57823   6.57420   7.95400   8.27709   7.82753   7.03910   6.83658   6.68955   6.50807
     290.6   0.32925   0.48470   0.46686   0.54473   1.03972   1.14392   5.59228   6.58947   7.96995   8.29006   7.83882   7.04831   6.84534   6.69799   6.51614
     290.7   0.33072   0.48677   0.46886   0.54702   1.04369   1.14822   5.60635   6.60478   7.98593   8.30304   7.85011   7.05753   6.85411   6.70644   6.52421
     290.8   0.33220   0.48885   0.47087   0.54931   1.04766   1.15252   5.62045   6.62011   8.00192   8.31603   7.86141   7.06675   6.86287   6.71489   6.53229
     290.9   0.33369   0.49094   0.47289   0.55162   1.05165   1.15684   5.63458   6.63546   8.01794   8.32903   7.87273   7.07598   6.87165   6.72335   6.54037
     291.0   0.33518   0.49303   0.47492   0.55393   1.05565   1.16117   5.64873   6.65084   8.03398   8.34204   7.88405   7.08522   6.88043   6.73181   6.54845
     291.1   0.33668   0.49513   0.47695   0.55625   1.05966   1.16551   5.66291   6.66625   8.05004   8.35506   7.89538   7.09446   6.88921   6.74028   6.55654
     291.2   0.33818   0.49723   0.47899   0.55858   1.06369   1.16987   5.67711   6.68168   8.06612   8.36810   7.90672   7.10371   6.89800   6.74875   6.56464
     291.3   0.33969   0.49935   0.48104   0.56092   1.06773   1.17424   5.69134   6.69713   8.08222   8.38114   7.91806   7.11296   6.90680   6.75723   6.57274
     291.4   0.34120   0.50147   0.48309   0.56327   1.07178   1.17862   5.70560   6.71261   8.09834   8.39420   7.92942   7.12222   6.91560   6.76572   6.58085
     291.5   0.34272   0.50360   0.48515   0.56562   1.07584   1.18302   5.71988   6.72812   8.11448   8.40727   7.94078   7.13148   6.92441   6.77420   6.58896
     291.6   0.34425   0.50574   0.48722   0.56798   1.07992   1.18743   5.73419   6.74365   8.13065   8.42035   7.95216   7.14075   6.93322   6.78270   6.59707
     291.7   0.34578   0.50788   0.48930   0.57036   1.08400   1.19185   5.74852   6.75921   8.14683   8.43345   7.96354   7.15003   6.94204   6.79120   6.60519
     291.8   0.34732   0.51004   0.49138   0.57273   1.08810   1.19629   5.76289   6.77479   8.16304   8.44655   7.97493   7.15931   6.95086   6.79970   6.61331
     291.9   0.34886   0.51220   0.49347   0.57512   1.09222   1.20074   5.77727   6.79039   8.17927   8.45967   7.98633   7.16860   6.95969   6.80821   6.62144
